title,address,type,educational,workExperience,workTag,salary,salaryMonth,companyTags,hrWork,hrName,pratice,companyTitle,companyAvatar,companyNature,companyStatus,companyPeople,detailUrl,companyUrl,dist
国鸿氢能招聘供应链经理,鄂尔多斯,供应链,本科,5-10年,"[""\u8d27\u7269\u4ed3\u50a8"", ""\u4fe1\u606f\u7ba1\u7406"", ""\u516c\u8def\u8fd0\u8f93""]","[10000, 15000]",0薪,"[""\u751f\u65e5\u798f\u5229"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u9ad8\u6e29\u8865\u8d34"", ""\u8282\u65e5\u798f\u5229"", ""\u5e74\u7ec8\u5956"", ""\u514d\u8d39\u5de5\u88c5"", ""\u4e94\u9669\u4e00\u91d1""]",人事经理,罗先生,0,国鸿氢能,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220507/7bf6f160950405e949b8815c1ac54a1ad83e1853058f9d494744251d91fe2e79748b4f92b4abdec4.jpg?x-oss-process=image/resize,w_100,limit_0",新能源,未融资,"[500, 999]",https://www.zhipin.com/job_detail/8013eaf62a53d7f11XZ43NW1EFdX.html?lid=4XjhUUxeuEK.search.22&securityId=Liw8rxPLx5B5S-H1nRuZ-vY1s3gsTVtWBgCPG-8CKKfeFjVc76uaHG5vyP7uxgMgdQbk3nNVj_pXi1t8VzRx_NHgvHhjGuGY7Ls2VCSlv5BXPI9gS9k~&sessionId=,https://www.zhipin.com/gongsi/77a359999d1b3a241XV62965FVI~.html,
壹闪集团招聘供应链经理,上海,供应链,大专,3-5年,"[""\u751f\u4ea7\u5236\u9020\u578b\u4f01\u4e1a"", ""\u751f\u4ea7\u8ba1\u5212\u7ba1\u7406"", ""\u91c7\u8d2d"", ""\u4ea7\u54c1\u5f00\u53d1"", ""\u98df\u54c1"", """", """", """", """", """", """", """", """"]","[8000, 13000]",13薪,"[""\u4fdd\u5e95\u5de5\u8d44"", ""\u4ea4\u901a\u8865\u52a9"", ""\u8282\u65e5\u798f\u5229"", ""\u6709\u65e0\u7ebf\u7f51"", ""\u7ee9\u6548\u5956\u91d1"", ""\u56e2\u5efa\u805a\u9910"", ""\u5e95\u85aa\u52a0\u63d0\u6210"", ""\u80a1\u7968\u671f\u6743"", ""\u4e94\u9669\u4e00\u91d1"", ""\u5e74\u7ec8\u5956"", ""\u8865\u5145\u533b\u7597\u4fdd\u9669"", ""\u751f\u65e5\u798f\u5229""]",招聘者,董先生,0,壹闪集团,"https://img.bosszhipin.com/beijin/upload/com/logo/20231007/7b5b554d84f9729ce0608938abdf95e2783e27773287c48def95d4983ed32e44d68bea35d2e37135.jpg.webp?x-oss-process=image/resize,w_100,limit_0",电子商务,A轮,"[0, 20]",https://www.zhipin.com/job_detail/8f58586562b3497f1HV53N69EFdX.html?lid=4XjhUUxeuEK.search.23&securityId=2x7nbB92rBObk-a1IpKjkLHH2z4x609d93aTioMuDwhlubxXjzbCttM0Wd9YAa2OEIqLBVoJD3O56yygGcV_PRr6jeswi68OE35wbhZlMcKkfQ99vmM~&sessionId=,https://www.zhipin.com/gongsi/3001a35ceaab3dca1HR-2dW8ElU~.html,杨浦区
南京茂宁企业服务招聘供应链经理,南京,供应链,大专,3-5年,"[""\u4f9b\u5e94\u94fe""]","[8000, 13000]",0薪,"[""\u5458\u5de5\u65c5\u6e38"", ""\u8282\u65e5\u798f\u5229"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u7ee9\u6548\u5956\u91d1"", ""\u4e94\u9669\u4e00\u91d1"", ""\u751f\u65e5\u798f\u5229"", ""\u5e26\u85aa\u5e74\u5047""]",招聘主管,陶女士,0,南京茂宁企业服务,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20230606/7bf6f160950405e9c5249d468642da72c2d23653c74acf2362061e3657f371276178ff9031ee44d8.jpg?x-oss-process=image/resize,w_100,limit_0",企业服务,未融资,"[100, 499]",https://www.zhipin.com/job_detail/56776f187abd60f41HV-0t2-GFNU.html?lid=4XjhUUxeuEK.search.24&securityId=WtWRAyF29e7E--O13_daqL7zkZ27fGlOIOyZlF8p-BsH9xII-BrpNp1TmVQogftJ0fIAEwU7wvMQT9i1I5x5iOf3LvP1GqaBMBKfG2Z4qBR9EHmD79Y~&sessionId=,https://www.zhipin.com/gongsi/387550b496b8f21d1XZ-2NW7FVc~.html,江宁区
红杉信息招聘供应链专员,苏州,供应链,本科,1年以内,"[""\u9910\u8865"", ""\u4ea4\u901a\u8865\u52a9"", ""\u5e74\u7ec8\u5956"", ""\u5468\u672b\u53cc\u4f11"", ""\u52a0\u73ed\u8d39"", ""\u4e94\u9669\u4e00\u91d1"", """", """"]","[5000, 7000]",13薪,"[""\u4e94\u9669\u4e00\u91d1"", ""\u7ee9\u6548\u5de5\u8d44"", ""\u52a0\u73ed\u8865\u52a9"", ""\u8282\u65e5\u798f\u5229"", ""\u5e74\u7ec8\u5956"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u5458\u5de5\u65c5\u6e38"", ""\u4ea4\u901a\u8865\u52a9"", ""\u9910\u8865"", ""\u5e26\u85aa\u5e74\u5047""]",人事专员,徐女士,0,红杉信息,"https://img.bosszhipin.com/beijin/upload/com/logo/20210408/52ab7c6f56cca4308fcc976cb5d6a3359dc1ed682693df038148afe15f662795.png?x-oss-process=image/resize,w_100,limit_0",进出口贸易,未融资,"[20, 99]",https://www.zhipin.com/job_detail/f7e12696cecae6d91XZ72t29FFpW.html?lid=4XjhUUxeuEK.search.25&securityId=5obe8S877elNB-j1TPAa3a5KryKqiV3QAMLZjW_BDWVGUMBVk6j1IiSJjPhEwaqAoRGzGFwETWLyzM58p19ukh6g7bhFIpjeqgySi9lV4yutp7P4uHs6&sessionId=,https://www.zhipin.com/gongsi/5866bcff9fda91fc1nF-3Nu9EVo~.html,苏州工业园区
西域好地方招聘供应链经理,乌鲁木齐,供应链,大专,3-5年,"[""\u4e2d\u5927\u578b\u4f9b\u5e94\u94fe\u7ba1\u7406\u7ecf\u9a8c"", ""\u7535\u5546\u884c\u4e1a\u7ecf\u9a8c"", ""\u6709\u5ba2\u6237\u8d44\u6e90"", ""\u98df\u54c1"", """", """"]","[5000, 9000]",0薪,"[""\u8282\u5047\u65e5\u52a0\u73ed\u8d39"", ""\u901a\u8baf\u8865\u8d34"", ""\u5de5\u9f84\u5956"", ""\u591c\u73ed\u8865\u52a9"", ""\u7ee9\u6548\u5956\u91d1"", ""\u52a0\u73ed\u8865\u52a9"", ""\u4ea4\u901a\u8865\u52a9"", ""\u6709\u65e0\u7ebf\u7f51"", ""\u8282\u65e5\u798f\u5229"", ""\u80a1\u7968\u671f\u6743"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u5e74\u7ec8\u5956"", ""\u4e94\u9669\u4e00\u91d1"", ""\u5168\u52e4\u5956"", ""\u5e95\u85aa\u52a0\u63d0\u6210""]",经理,吴先生,0,西域好地方,"https://img.bosszhipin.com/beijin/upload/com/logo/20201110/842962df7da4624b63fb0a8b4a7afebcc7c33af710a294d7f5b993e9ba239e67.png?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[20, 99]",https://www.zhipin.com/job_detail/efe324a1964f5bea1XJ-3d65F1BX.html?lid=4XjhUUxeuEK.search.26&securityId=t5XUV3sppeoXT-i1iOMeiEd8RDeayFVEeQ5TS693KaVd2_a1yDKY52WoiZoxkQ-xF7W8wwdz6eTozG6dc4GVdMbQHm1tpbYM7zyF2wLaC4TGlutapIIgOU09CvrnClL2ys9-VLPwm_YmMzClMjgdk-V9&sessionId=,https://www.zhipin.com/gongsi/5462119a79eaf9671nZ_2NW8GVI~.html,沙依巴克区
北京西玛国正招聘供应链专员,北京,供应链,大专,1年以内,"[""\u751f\u4ea7\u5236\u9020\u578b\u4f01\u4e1a"", ""\u751f\u4ea7\u8ba1\u5212\u7ba1\u7406"", ""\u7269\u6d41\u8fd0\u8f93""]","[6000, 8000]",0薪,"[""\u5458\u5de5\u65c5\u6e38"", ""\u5e26\u85aa\u5e74\u5047"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u4e94\u9669\u4e00\u91d1""]",业务部经理,王女士,0,北京西玛国正,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20170428/acc80d7a58e471a48dce74a760b41e216e875ea530988487659bbda93d8e89f1.jpg?x-oss-process=image/resize,w_100,limit_0",电子商务,未融资,"[100, 499]",https://www.zhipin.com/job_detail/fcdc9e01e941451a1Hd82t26EFNU.html?lid=4XjhUUxeuEK.search.27&securityId=nXXZsrJMMgvd0-615jT1SMChyjtoDvjLYEuU6pDqF-pyIhNCmp1zBnWuII4378H5KyHEm3zUji2__YR0vrWpUWf2YXQezoDSBBixWgSmv5f-NwDL&sessionId=,https://www.zhipin.com/gongsi/738cb7c2903cac451XZ-09q5.html,朝阳区
锦辉国际货运招聘供应链专员,金华,供应链,初中及以下,经验不限,"[""\u7f51\u7edc\u5ba2\u670d""]","[3000, 4000]",0薪,无,业务管理,游女士,0,锦辉国际货运,"https://img.bosszhipin.com/beijin/upload/com/logo/20220513/7b5b554d84f9729c0391a1983de2a387aee7113639c865f783ba8d5b99175fd192ee77bc42f3de8c.jpg?x-oss-process=image/resize,w_100,limit_0",其他专业服务,未融资,"[0, 20]",https://www.zhipin.com/job_detail/c2221a516915b8c21XZ829i1FFtT.html?lid=4XjhUUxeuEK.search.28&securityId=mnJ0LFZDRnqZY-_1Ia3N7fTEJpM4eUX-YP9sbi36OAuOTrwa07gFbHqNe3FmsqTs7xE-eCNe4bwH6eGeEVu98GTA2ItHzM35aGAH27_Pi0QXOBYJHco~&sessionId=,https://www.zhipin.com/gongsi/d4d01e25cdb3061d1XV42di0E1Y~.html,义乌市
东莞盛世杰招聘供应链专员,东莞,供应链,大专,3-5年,"[""\u751f\u4ea7\u5236\u9020\u578b\u4f01\u4e1a"", ""\u4e2d\u5927\u578b\u4f9b\u5e94\u94fe\u7ba1\u7406\u7ecf\u9a8c"", ""\u8d22\u52a1\u7ba1\u7406"", ""\u91c7\u8d2d"", """", """", """", """", """", """"]","[8000, 10000]",0薪,"[""\u751f\u65e5\u798f\u5229"", ""\u8282\u65e5\u798f\u5229"", ""\u5e95\u85aa\u52a0\u63d0\u6210"", ""\u5458\u5de5\u65c5\u6e38"", ""\u5e26\u85aa\u5e74\u5047"", ""\u5168\u52e4\u5956"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u4e94\u9669\u4e00\u91d1"", ""\u4ea4\u901a\u8865\u52a9"", ""\u8865\u5145\u533b\u7597\u4fdd\u9669"", ""\u7ee9\u6548\u5956\u91d1"", ""\u6709\u65e0\u7ebf\u7f51""]",HR,李女士,0,东莞盛世杰,"https://img.bosszhipin.com/beijin/upload/com/logo/20200411/098260f0df84b7840ace6607430a3879786a5ea0a7a71c88b2553eb2fe49428f.png?x-oss-process=image/resize,w_100,limit_0",仪器仪表/工业自动化,未融资,"[20, 99]",https://www.zhipin.com/job_detail/92066f54f4aee1141HV72N-1FlZX.html?lid=4XjhUUxeuEK.search.29&securityId=4RA0PjytheYTc-Q1v-d-cskDsRL1MSLDvv0JEwXhKPC1kUq7y2-TROMLD8Uh1aAaMbLDPm-UFbqB8BQxcjBf72KA4xn8xKtq7gd-Dbj9PNwx5He2WA~~&sessionId=,https://www.zhipin.com/gongsi/d6940c095af2a5ff1Xdy2dm5FQ~~.html,东城街道
魔马会招聘供应链经理,杭州,供应链,大专,1-3年,"[""\u91cd\u70b9\u804c\u4f4d"", ""\u9ad8\u6536\u76ca""]","[12000, 24000]",0薪,"[""\u8282\u65e5\u798f\u5229"", ""\u9886\u5bfcnice"", ""\u80a1\u7968\u671f\u6743"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u5458\u5de5\u65c5\u6e38"", ""\u52a0\u73ed\u8865\u52a9"", ""\u5e74\u7ec8\u5956"", ""\u793c\u54c1\u798f\u5229\u591a"", ""\u4e94\u9669\u4e00\u91d1"", ""\u8865\u5145\u533b\u7597\u4fdd\u9669"", ""\u5e26\u85aa\u5e74\u5047""]",创始人,刘先生,0,魔马会,"https://img.bosszhipin.com/beijin/upload/com/logo/20201222/6370f1279645c5132208dad5bfd24678b3ca06fc5a19358d6f5c960b511802b2.png?x-oss-process=image/resize,w_100,limit_0",新零售,天使轮,"[20, 99]",https://www.zhipin.com/job_detail/1090041515156be11XZ-3dy0F1pW.html?lid=4XjhUUxeuEK.search.30&securityId=SLB7R7OJKzt8k-u1cTp3LuTT4aFM2Y9Hi06QLBoPiN5ocni3k4mMkW3WyViwYl8KOmFUnhZRMn4N6R8TiXjM3tBRHhBCwdpWOCWxD5TqWLq53Ydx-9aq&sessionId=,https://www.zhipin.com/gongsi/5253bc48af1a04e21nZ_2tW1FlY~.html,拱墅区
江西陆陆发金属制品招聘供应链经理,九江,供应链,本科,1-3年,"[""\u751f\u4ea7\u5236\u9020\u578b\u4f01\u4e1a"", ""\u8f66\u95f4\u4e3b\u4efb""]","[6000, 7000]",0薪,无,招聘者,武先生,0,江西陆陆发金属制品,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",电子商务,未融资,"[0, 20]",https://www.zhipin.com/job_detail/cfdbf5436252d8e11HR909-1FFVR.html?lid=4Xiq1SNtYFr.search.31&securityId=-g6Q354FJO1xb-_1RINd5o9AzELVe1Nz5RLtkZoPX-dIB19ra_VNEZffoqpf_NKT_gSYATMjvus2xT1B_m8zTImHmBebyMIJh7mIXPlt9PtSvXCSAac5&sessionId=,https://www.zhipin.com/gongsi/5919e36549c021fd1Xxz2d65ElE~.html,濂溪区
浚浩招聘供应链专员,东莞,供应链,学历不限,经验不限,"[""\u4e09\u65b9\u7269\u6d41\u4f01\u4e1a"", ""\u4ed3\u50a8\u7269\u6d41""]","[7000, 9000]",0薪,"[""\u7ee9\u6548\u5956\u91d1"", ""\u5e95\u85aa\u52a0\u63d0\u6210"", ""\u4fdd\u5e95\u5de5\u8d44"", ""\u5e74\u7ec8\u5956"", ""\u56e2\u5efa\u805a\u9910"", ""\u6709\u65e0\u7ebf\u7f51"", ""\u4f4f\u623f\u8865\u8d34""]",人事专员,邢女士,0,浚浩,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",物流/仓储,不需要融资,"[20, 99]",https://www.zhipin.com/job_detail/2f9b76300e6376451HZ62t64GFFX.html?lid=4Xiq1SNtYFr.search.32&securityId=xjNcKq41uJL4E-L1hZRpUjTEF_rHKFLE0y8sZXcG1IeZzNdL-e1THyq_00iXBhO6D9oZlMowiV4_DYF3TLlEXeIcWtvFXqzW5B-ub9OeAxgTJYriO3HG&sessionId=,https://www.zhipin.com/gongsi/0d6202d919ec28861HV43N-_FVI~.html,
唯信视点招聘供应链专员,厦门,供应链,本科,1-3年,"[""\u4f9b\u5e94\u5546\u7ba1\u7406"", ""\u91c7\u8d2d\u7ba1\u7406"", ""\u4f9b\u5e94\u94fe\u4e13\u5458"", ""\u5e93\u5b58\u7ba1\u7406""]","[4000, 8000]",0薪,"[""\u4e94\u9669\u4e00\u91d1""]",招聘者,张女士,0,唯信视点,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190625/005ead707734ccb5ffa1a51afbb5f176a360a8dce5359d836ff7289654adb2dd_s.jpg?x-oss-process=image/resize,w_100,limit_0",其他专业服务,未融资,"[0, 20]",https://www.zhipin.com/job_detail/cf750b94fc863b1a331-29S-FVU~.html?lid=4Xiq1SNtYFr.search.33&securityId=7sDIZLsT5MDiP-I1eXxDR2JJnX9m26Q1zbQpmyibH7dmBsV256SvIwyAZM6okHIz1Kjcn_zaYAR2_xFhI5AOSiMGNOzehgJQzzKnyvr486DMCkVI&sessionId=,https://www.zhipin.com/gongsi/946128b6f0cf5b5003Fz2dm1Fg~~.html,湖里区
百佳荟集团招聘供应链专员,杭州,供应链,大专,1-3年,"[""\u4e2d\u5927\u578b\u4f9b\u5e94\u94fe\u7ba1\u7406\u7ecf\u9a8c"", ""\u63a5\u53d7\u51fa\u5dee""]","[7000, 12000]",0薪,"[""\u4ea4\u901a\u8865\u52a9"", ""\u8282\u65e5\u798f\u5229"", ""\u5de5\u9f84\u5956"", ""\u56e2\u5efa\u805a\u9910"", ""\u5168\u52e4\u5956"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u5e26\u85aa\u5e74\u5047"", ""\u9ad8\u6e29\u8865\u8d34"", ""\u5e95\u85aa\u52a0\u63d0\u6210"", ""\u4e94\u9669\u4e00\u91d1"", ""\u610f\u5916\u9669""]",HRBP,徐女士,0,百佳荟集团,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200310/60d554255222ce891b87f95082e64c064711949f1767a2494ede9e5a99630410_s.jpg?x-oss-process=image/resize,w_100,limit_0",进出口贸易,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/6b7852c582a650061X142NW7GVpQ.html?lid=4Xiq1SNtYFr.search.34&securityId=Gs38_NCncZi6B-M1FTgJdwOZAFg5t7AVyeVbI7bxl93r9SncVpdbLy3bjj-LDluuw3l8UBQz4Ij2KPiqczfBqX0Ose085QWX7kJzlDlTWx0LeK7z4A~~&sessionId=,https://www.zhipin.com/gongsi/c33986a9def19c441HN52d21GA~~.html,余杭区
海宏集团招聘供应链经理,湛江,供应链,本科,5-10年,"[""\u4e09\u65b9\u7269\u6d41\u4f01\u4e1a"", ""\u4e2d\u5927\u578b\u4f9b\u5e94\u94fe\u7ba1\u7406\u7ecf\u9a8c"", ""\u6c7d\u8f66\u7269\u6d41"", ""\u7efc\u5408\u6027\u7269\u6d41""]","[5000, 10000]",0薪,"[""\u52a0\u73ed\u8865\u52a9"", ""\u5e26\u85aa\u5e74\u5047"", ""\u8282\u65e5\u798f\u5229"", ""\u5de5\u9f84\u5956"", ""\u751f\u65e5\u798f\u5229"", ""\u5168\u52e4\u5956"", ""\u56e2\u5efa\u805a\u9910"", ""\u5305\u5403"", ""\u5e95\u85aa\u52a0\u63d0\u6210"", ""\u610f\u5916\u9669"", ""\u8865\u5145\u533b\u7597\u4fdd\u9669""]",HR,曾女士,0,海宏集团,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",公路物流,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/ac456e77d006bba21Hd-0t29GFVX.html?lid=4Xiq1SNtYFr.search.35&securityId=Iv0lwFgJaYWMf-X17iQhdMat1j91U5kS33Id9vLvoS0f6Y2v-ZvE3Tl_JPxEB3hoj9BY0FyNbogHaBIpofUzt8ZDqpvV44kbrpzyOvqP5RcMvgZf9j3O&sessionId=,https://www.zhipin.com/gongsi/4e4855f67a6b4a151XJ-2t-7E1M~.html,霞山区
世威招聘供应链专员,乌鲁木齐,供应链,大专,1-3年,"[""\u4e2d\u5927\u578b\u4f9b\u5e94\u94fe\u7ba1\u7406\u7ecf\u9a8c"", ""\u4e86\u89e3\u8d22\u4f1a\u77e5\u8bc6"", ""\u8fdb\u51fa\u53e3\u7269\u6d41\u5de5\u4f5c\u7ecf\u9a8c""]","[5000, 8000]",0薪,无,人事,马先生,0,世威,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",进出口贸易,未融资,"[0, 20]",https://www.zhipin.com/job_detail/12557b1e0b8e94f71XB-2dW7FFRW.html?lid=4Xiq1SNtYFr.search.36&securityId=l8p196t6c3Nmv-B1zO-5ekCKh6W3ZyBJgdlsUIguo_jtenx3XylbTDelBonJkyQJZNZpstZ4f7ORyhgm1VPXd2dxEsH1KC1UZz-YMGYzzqLlKXG1JcQ~&sessionId=,https://www.zhipin.com/gongsi/dc9b66a32c6835d433Ny3d-4FQ~~.html,天山区
杉禾集团招聘供应链经理,武汉,供应链,大专,5-10年,"[""\u56e2\u961f\u7ba1\u7406\u7ecf\u9a8c"", ""\u751f\u9c9c\u91c7\u8d2d"", ""\u4f9b\u5e94\u5546\u5f00\u53d1\u53ca\u7ba1\u7406""]","[7000, 10000]",0薪,"[""\u514d\u8d39\u5de5\u88c5"", ""\u8282\u65e5\u798f\u5229"", ""\u5de5\u9f84\u5956"", ""\u5168\u52e4\u5956"", ""\u4e94\u9669\u4e00\u91d1"", ""\u751f\u65e5\u798f\u5229"", ""\u9ad8\u6e29\u8865\u8d34"", ""\u610f\u5916\u9669"", ""\u7ee9\u6548\u5956\u91d1""]",人力资源主管,张先生,0,杉禾集团,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20230801/7bf6f160950405e9f031af0ae7643237efe5954b8c783a754432397d9a4ddbb45504df3256aa62e5.png?x-oss-process=image/resize,w_100,limit_0",餐饮,未融资,"[100, 499]",https://www.zhipin.com/job_detail/86a7c470da19a1631HV82tW1F1JQ.html?lid=4Xiq1SNtYFr.search.37&securityId=ctdx5vF69pRfp-710WxAvAe85wxCxmSI5PE-p1cezSINiHCxukZVVXDc9imgZEIw5a9mwUEc8NrCwVcW8HhwTukefkUfzZlw1GYaqrzU04jTK3j2P_W6&sessionId=,https://www.zhipin.com/gongsi/8f42f3ed54cb2e151nZ92ti8F1Y~.html,洪山区
中合共赢科技招聘供应链专员,合肥,供应链,大专,经验不限,"[""\u5e74\u7ec8\u5956"", ""\u5468\u672b\u53cc\u4f11"", ""\u516b\u5c0f\u65f6\u5de5\u4f5c\u5236"", ""\u73af\u5883\u597d"", ""\u671d\u4e5d\u665a\u4e94""]","[3000, 5000]",13薪,无,主管,胡先生,0,中合共赢科技,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",其他生活服务,未融资,"[20, 99]",https://www.zhipin.com/job_detail/3b4b5c084caec5901nJ-29q8F1ZQ.html?lid=4Xiq1SNtYFr.search.38&securityId=BPgP5gwGHZ4jU-c1dU6-dRKc7wScZdKwejn4P6AdzaZJi-wAIJ1m-8ljuYnKWWEKq1dixYgtoDP0GTINt7cKmdf3cuiXzBQh3dPgFekrpNe42sjYHzo~&sessionId=,https://www.zhipin.com/gongsi/0e2324052b0559310H1_29q1FA~~.html,包河区
拼多多招聘供应链经理,贵阳,供应链,本科,3-5年,"[""\u4e2d\u5927\u578b\u4f9b\u5e94\u94fe\u7ba1\u7406\u7ecf\u9a8c""]","[8000, 10000]",0薪,"[""\u4ea4\u901a\u8865\u52a9"", ""\u8282\u65e5\u798f\u5229"", ""\u5305\u5403"", ""\u5e26\u85aa\u5e74\u5047"", ""\u80a1\u7968\u671f\u6743"", ""\u5e74\u7ec8\u5956"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u4e94\u9669\u4e00\u91d1""]",hrbp,尤先生,0,拼多多,"https://img.bosszhipin.com/beijin/upload/com/logo/20211022/7b5b554d84f9729ceac4079214ef022eef2b25759e5ab91d3a2564a80c2638685fe2a4e5ee0b91ee.png?x-oss-process=image/resize,w_100,limit_0",互联网,已上市,"[1000, 9999]",https://www.zhipin.com/job_detail/edc4c7836080824a1HV82d-5GFRW.html?lid=4Xiq1SNtYFr.search.39&securityId=ZJ5mcXO7EkGON-71MCvbV17yP-m4xb3hfatG-UNSnVz1RZj_LYa2QfRSy7FJLI9xIHQAHYujed3WWUatq2PTEXrbj5cxXOMgbEkWOUsehNxc_YHFWQ~~&sessionId=,https://www.zhipin.com/gongsi/ea9c5680f57d53d71HV90ty5.html,观山湖区
厨老哥招聘供应链专员,银川,供应链,高中,5-10年,"[""\u51b7\u94fe\u8fd0\u8f93"", ""\u5f39\u6027\u5de5\u4f5c\u5236""]","[3000, 4000]",0薪,无,送货司机,郭先生,0,厨老哥,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",餐饮,未融资,"[0, 20]",https://www.zhipin.com/job_detail/5fc9a5edc093dcc11XV73du-EFNU.html?lid=4Xiq1SNtYFr.search.40&securityId=6iQhSNwFws-oJ-R1AL91VDNvpEsgMi-5NlKY8Gz4S7ZJKUPok9Kmum0TTbaQYxYttZKlQ1S3dWkbnalrF7e6ewnKqT_HBsVKxPsOCSEy5ytYzHo04v8~&sessionId=,https://www.zhipin.com/gongsi/b605426a44339fa73nBz3d-8FQ~~.html,兴庆区
数字魔方招聘供应链经理,杭州,供应链,大专,3-5年,"[""\u4f9b\u5e94\u94fe\u7ba1\u7406"", ""\u8d38\u6613\u8ddf\u5355"", ""\u7269\u6d41\u8fd0\u8425""]","[6000, 10000]",0薪,无,人事,储女士,0,数字魔方,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180625/3a9d3fb0347ea8a5b840e6486b3c9f40b4d79079b63fb8e0470d0d5d933d1e20.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[0, 20]",https://www.zhipin.com/job_detail/b36c97378d287f511XZz3N61FVU~.html?lid=4Xiq1SNtYFr.search.41&securityId=GqRYptvxZJMBr-m1utDiLRPtUdW9QMtjZn2giPihIU47-4FCLe9ce98I5avluRhaJb5in5wQ7kMtzy6OAfwFmhAUhnLeohrzH_ocNwr9TOfe8gKh&sessionId=,https://www.zhipin.com/gongsi/3392bc0bd4bfdffb1XV-39i8Fw~~.html,滨江区
星坤食品招聘供应链专员,杭州,供应链,初中及以下,1-3年,"[""\u5e74\u7ec8\u5956"", ""\u52a0\u73ed\u8d39""]","[6000, 7000]",0薪,无,招聘者,杨先生,0,星坤食品,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",批发/零售,未融资,"[0, 20]",https://www.zhipin.com/job_detail/f3400924260107951nN_3t2-EFVX.html?lid=4Xiq1SNtYFr.search.42&securityId=vYCdQe5SJ47Ye-_1TRDRdEp1UuoAEQZKJTtzr3bj050PbOH_N5-DHoDbVIcmupz5VQ22YHi7lPL_uJOElREDHCIXyg19ZBPwScb4QCyqU3JVQ5Rax9Sq&sessionId=,https://www.zhipin.com/gongsi/ea9420ac322ed4f91nF52tS9GFY~.html,余杭区
